# time,cloud general,cloud low,cloud medium,cloud high
1631295000000.0,50.8,46.1,2.3,10.2
1631298600000.0,22.7,11.7,1.6,11.7
1631302200000.0,10.2,2.3,0.0,7.8
1631305800000.0,13.3,1.6,0.0,11.7
1631309400000.0,18.0,1.6,0.0,16.4
1631313000000.0,38.3,2.3,0.0,36.7
1631316600000.0,28.9,8.6,0.0,22.7
1631320200000.0,55.5,10.9,0.0,49.2
1631323800000.0,84.4,10.9,0.0,82.8
1631327400000.0,75.0,17.2,0.0,70.3
1631331000000.0,68.0,28.9,0.0,55.5
1631334600000.0,93.0,48.4,43.0,85.9
1631338200000.0,89.8,28.9,54.7,78.9
1631341800000.0,62.5,35.2,21.1,36.7
1631345400000.0,97.7,43.7,68.0,94.5
1631349000000.0,97.7,36.7,15.6,96.1
1631352600000.0,99.2,48.4,15.6,98.4
1631356200000.0,100.0,68.0,89.1,100.0
1631359800000.0,100.0,91.4,100.0,98.4
1631363400000.0,100.0,91.4,100.0,92.2
1631367000000.0,100.0,71.9,93.7,99.2
1631370600000.0,100.0,63.3,98.4,100.0
1631374200000.0,100.0,81.2,97.7,100.0
1631377800000.0,100.0,64.8,100.0,100.0
1631381400000.0,100.0,89.8,99.2,100.0
1631385000000.0,100.0,81.2,98.4,96.9
1631388600000.0,100.0,90.6,53.9,99.2
1631392200000.0,99.2,79.7,40.6,95.3
1631395800000.0,100.0,80.5,93.7,97.7
1631399400000.0,100.0,49.2,98.4,96.9
1631403000000.0,99.2,21.9,98.4,69.5
1631406600000.0,97.7,15.6,97.7,0.0
1631410200000.0,97.7,7.0,95.3,50.8
1631413800000.0,100.0,13.3,99.2,69.5
1631417400000.0,100.0,3.9,100.0,97.7
1631421000000.0,100.0,0.0,100.0,99.2
1631424600000.0,100.0,0.0,100.0,100.0
1631428200000.0,100.0,0.8,100.0,100.0
1631431800000.0,100.0,1.6,100.0,100.0
1631435400000.0,100.0,1.6,100.0,100.0
1631439000000.0,100.0,0.0,100.0,100.0
1631442600000.0,100.0,0.0,100.0,100.0
1631446200000.0,100.0,0.8,100.0,100.0
1631449800000.0,100.0,25.0,98.4,100.0
1631453400000.0,100.0,48.4,89.8,100.0
1631457000000.0,100.0,2.3,93.7,100.0
1631460600000.0,100.0,14.8,92.2,100.0
1631464200000.0,100.0,39.1,75.8,100.0
1631467800000.0,100.0,24.2,96.9,100.0
1631471400000.0,100.0,47.7,100.0,98.4
1631475000000.0,100.0,98.4,98.4,69.5
1631478600000.0,100.0,100.0,89.8,3.9
1631482200000.0,100.0,100.0,78.1,18.7
1631485800000.0,100.0,100.0,76.6,1.6
1631489400000.0,99.2,99.2,47.7,0.0
1631493000000.0,100.0,100.0,18.7,0.0
1631496600000.0,100.0,100.0,43.0,0.0
1631500200000.0,100.0,100.0,8.6,0.0
1631503800000.0,100.0,100.0,41.4,0.0
1631507400000.0,100.0,100.0,80.5,0.0
1631511000000.0,100.0,100.0,99.2,0.0
1631514600000.0,100.0,100.0,89.1,2.3
1631518200000.0,100.0,100.0,83.6,5.5
1631521800000.0,100.0,100.0,68.7,1.6
1631525400000.0,97.7,72.7,87.5,4.7
1631529000000.0,98.4,93.0,95.3,25.0
1631532600000.0,100.0,99.2,98.4,16.4
1631536200000.0,98.4,96.1,88.3,8.6
1631539800000.0,85.2,69.5,64.8,4.7
1631543400000.0,84.4,78.1,52.3,3.9
1631547000000.0,50.0,32.0,35.2,8.6
1631550600000.0,53.9,37.5,34.4,10.2
1631554200000.0,63.3,51.6,36.7,3.9
1631557800000.0,79.7,71.1,53.1,3.9
1631561400000.0,74.2,67.2,40.6,2.3
1631565000000.0,53.9,20.3,49.2,0.8
1631568600000.0,95.3,92.2,63.3,0.0
1631572200000.0,78.9,70.3,50.8,0.8
1631575800000.0,85.2,82.0,20.3,0.8
1631579400000.0,89.1,87.5,22.7,0.0
1631583000000.0,100.0,100.0,29.7,0.0
1631586600000.0,100.0,100.0,95.3,2.3
1631590200000.0,100.0,100.0,100.0,35.2
1631593800000.0,100.0,100.0,100.0,34.4
1631597400000.0,100.0,98.4,100.0,4.7
1631601000000.0,100.0,100.0,97.7,2.3
1631604600000.0,100.0,100.0,83.6,0.0
1631608200000.0,100.0,100.0,68.7,0.0
1631611800000.0,100.0,100.0,66.4,0.0
1631615400000.0,64.1,51.6,36.7,0.0
1631619000000.0,64.8,55.5,32.8,0.0
1631622600000.0,96.1,94.5,42.2,0.0
1631626200000.0,82.8,77.3,40.6,0.0
1631629800000.0,78.1,54.7,64.8,0.0
1631633400000.0,96.9,90.6,82.0,0.0
1631637000000.0,89.8,71.9,79.7,0.0
1631640600000.0,75.0,57.8,57.0,0.0
1631644200000.0,82.8,76.6,36.7,0.0
1631647800000.0,97.7,96.9,38.3,0.0
1631651400000.0,100.0,100.0,27.3,0.0
1631655000000.0,100.0,100.0,20.3,0.0
1631658600000.0,100.0,100.0,34.4,0.0
1631662200000.0,100.0,100.0,17.2,0.0
1631665800000.0,100.0,100.0,15.6,0.0
1631669400000.0,100.0,100.0,11.7,65.6
1631673000000.0,100.0,100.0,96.1,36.7
1631676600000.0,100.0,99.2,44.5,60.2
1631680200000.0,99.2,75.0,24.2,95.3
1631683800000.0,100.0,100.0,32.8,95.3
1631687400000.0,100.0,98.4,5.5,84.4
1631691000000.0,89.8,86.7,4.7,21.1
1631694600000.0,71.9,69.5,5.5,0.8
1631698200000.0,84.4,82.8,6.2,3.1
1631701800000.0,52.3,22.7,32.0,17.2
1631705400000.0,90.6,50.8,0.0,81.2
